Mod:Item:MetaData, Localized Name
mekanism:roadplasticblock:11, §e黄色 プラスチックロード
mekanism:roadplasticblock:12, §9空色 プラスチックロード
mekanism:roadplasticblock:13, §d赤紫色 プラスチックロード
mekanism:roadplasticblock:14, §6橙色 プラスチックロード
mekanism:roadplasticblock:15, §f白色 プラスチックロード
mekanism:plasticfence:0, §8黒色 プラスチックの柵
mekanism:plasticfence:1, §c赤色 プラスチックの柵
mekanism:plasticfence:2, §2緑色 プラスチックの柵
mekanism:plasticfence:3, §6茶色 プラスチックの柵
mekanism:plasticfence:4, §1青色 プラスチックの柵
mekanism:plasticfence:5, §5紫色 プラスチックの柵
mekanism:plasticfence:6, §3水色 プラスチックの柵
mekanism:plasticfence:7, §7薄灰色 プラスチックの柵
mekanism:plasticfence:8, §8灰色 プラスチックの柵
mekanism:plasticfence:9, §d桃色 プラスチックの柵
mekanism:plasticfence:10, §a黄緑色 プラスチックの柵
mekanism:plasticfence:11, §e黄色 プラスチックの柵
mekanism:plasticfence:12, §9空色 プラスチックの柵
mekanism:plasticfence:13, §d赤紫色 プラスチックの柵
mekanism:plasticfence:14, §6橙色 プラスチックの柵
mekanism:plasticfence:15, §f白色 プラスチックの柵
mekanism:saltblock, 塩ブロック
teslacorelib:base_addon, Base Addon
teslacorelib:energy_tier1, Energy Upgrade I
teslacorelib:energy_tier2, Energy Upgrade II
teslacorelib:machine_case, Machine Case
teslacorelib:speed_tier1, Speed Upgrade I
teslacorelib:speed_tier2, Speed Upgrade II
teslacorelib:wrench, Tesla Wrench
integrateddynamics:part_audio_reader_item, parttype.parttypes.integrateddynamics.audio_reader.name.name
integrateddynamics:part_block_reader_item, parttype.parttypes.integrateddynamics.block_reader.name.name
integrateddynamics:part_entity_reader_item, parttype.parttypes.integrateddynamics.entity_reader.name.name
integrateddynamics:part_extradimensional_reader_item, parttype.parttypes.integrateddynamics.extradimensional_reader.name.name
integrateddynamics:part_fluid_reader_item, parttype.parttypes.integrateddynamics.fluid_reader.name.name
integrateddynamics:part_inventory_reader_item, parttype.parttypes.integrateddynamics.inventory_reader.name.name
integrateddynamics:part_machine_reader_item, parttype.parttypes.integrateddynamics.machine_reader.name.name
integrateddynamics:part_network_reader_item, parttype.parttypes.integrateddynamics.network_reader.name.name
integrateddynamics:part_redstone_reader_item, parttype.parttypes.integrateddynamics.redstone_reader.name.name
integrateddynamics:part_world_reader_item, parttype.parttypes.integrateddynamics.world_reader.name.name
integrateddynamics:part_audio_writer_item, parttype.parttypes.integrateddynamics.audio_writer.name.name
integrateddynamics:part_effect_writer_item, parttype.parttypes.integrateddynamics.effect_writer.name.name
integrateddynamics:part_entity_writer_item, parttype.parttypes.integrateddynamics.entity_writer.name.name
integrateddynamics:part_machine_writer_item, parttype.parttypes.integrateddynamics.machine_writer.name.name
integrateddynamics:part_inventory_writer_item, parttype.parttypes.integrateddynamics.inventory_writer.name.name
integrateddynamics:part_redstone_writer_item, parttype.parttypes.integrateddynamics.redstone_writer.name.name
integrateddynamics:part_static_light_panel_item, parttype.parttypes.integrateddynamics.static_light_panel.name.name
integrateddynamics:part_dynamic_light_panel_item, parttype.parttypes.integrateddynamics.dynamic_light_panel.name.name
integrateddynamics:part_display_panel_item, parttype.parttypes.integrateddynamics.display_panel.name.name
integrateddynamics:part_connector_mono_directional_item, parttype.parttypes.integrateddynamics.connector_mono_directional.name.name
integrateddynamics:part_connector_omni_directional_item, parttype.parttypes.integrateddynamics.connector_omni_directional.name.name
integrateddynamics:cable, Logic Cable
integrateddynamics:variablestore:0, Variable Store
integrateddynamics:logic_programmer:0, Logic Programmer
integrateddynamics:energy_battery, Energy Battery
integrateddynamics:creative_energy_battery, Creative Energy Battery
integrateddynamics:coal_generator:0, Generator
integrateddynamics:proxy:0, Proxy
integrateddynamics:materializer:0, Materializer
integrateddynamics:menril_log:0, Menril Wood
integrateddynamics:menril_log_filled:0, Enriched Menril Wood
integrateddynamics:menril_leaves:0, Menril Leaves
integrateddynamics:menril_sapling:0, Menril Sapling
integrateddynamics:menril_planks, Menril Wood Planks
integrateddynamics:crystalized_menril_block, Block of Crystalized Menril
integrateddynamics:crystalized_menril_brick, Crystalized Menril Brick
integrateddynamics:block_menril_resin:0, Menril Resin
integrateddynamics:drying_basin, Drying Basin
integrateddynamics:squeezer:0, Squeezer
integrateddynamics:menril_door, Menril Door
integrateddynamics:menril_torch:0, Menril Torch
integrateddynamics:menril_torch_stone:0, Menril Stone Torch
integrateddynamics:menril_planks_stairs:0, Menril Wood Stairs
integrateddynamics:crystalized_menril_block_stairs:0, Crystalized Menril Stairs
integrateddynamics:crystalized_menril_brick_stairs:0, Crystalized Menril Brick Stairs
integrateddynamics:delay:0, Delayer
integrateddynamics:block_liquid_chorus:0, Liquid Chorus
integrateddynamics:crystalized_chorus_block, Block of Crystalized Chorus
integrateddynamics:crystalized_chorus_brick, Crystalized Chorus Brick
integrateddynamics:crystalized_chorus_block_stairs:0, Crystalized Chorus Stairs
integrateddynamics:crystalized_chorus_brick_stairs:0, Crystalized Chorus Brick Stairs
integrateddynamics:mechanical_squeezer:0, Mechanical Squeezer
integrateddynamics:mechanical_drying_basin:0, Mechanical Drying Basin
integrateddynamics:wrench, Wrench
integrateddynamics:variable, Variable Card
integrateddynamics:labeller, Labeller
integrateddynamics:facade, Facade
integrateddynamics:crystalized_menril_chunk, Crystalized Menril Chunk
integrateddynamics:variable_transformer:0, Output Variable Transformer
integrateddynamics:variable_transformer:1, Input Variable Transformer
integrateddynamics:menril_berries, Menril Berries
integrateddynamics:portable_logic_programmer, Portable Logic Programmer
integrateddynamics:on_the_dynamics_of_integration, On the Dynamics of Integration
integrateddynamics:crystalized_chorus_chunk, Crystalized Chorus Chunk
integrateddynamics:logic_director, Logic Director
integratedtunnels:part_interface_energy_item, parttype.parttypes.integratedtunnels.interface_energy.name.name
integratedtunnels:part_importer_energy_item, parttype.parttypes.integratedtunnels.importer_energy.name.name
integratedtunnels:part_exporter_energy_item, parttype.parttypes.integratedtunnels.exporter_energy.name.name
integratedtunnels:part_importer_world_energy_item, parttype.parttypes.integratedtunnels.importer_world_energy.name.name
integratedtunnels:part_exporter_world_energy_item, parttype.parttypes.integratedtunnels.exporter_world_energy.name.name
integratedtunnels:part_interface_item_item, parttype.parttypes.integratedtunnels.interface_item.name.name
integratedtunnels:part_importer_item_item, parttype.parttypes.integratedtunnels.importer_item.name.name
integratedtunnels:part_exporter_item_item, parttype.parttypes.integratedtunnels.exporter_item.name.name
integratedtunnels:part_importer_world_item_item, parttype.parttypes.integratedtunnels.importer_world_item.name.name
integratedtunnels:part_exporter_world_item_item, parttype.parttypes.integratedtunnels.exporter_world_item.name.name
integratedtunnels:part_interface_fluid_item, parttype.parttypes.integratedtunnels.interface_fluid.name.name
integratedtunnels:part_importer_fluid_item, parttype.parttypes.integratedtunnels.importer_fluid.name.name
integratedtunnels:part_exporter_fluid_item, parttype.parttypes.integratedtunnels.exporter_fluid.name.name
integratedtunnels:part_importer_world_fluid_item, parttype.parttypes.integratedtunnels.importer_world_fluid.name.name
integratedtunnels:part_exporter_world_fluid_item, parttype.parttypes.integratedtunnels.exporter_world_fluid.name.name
integratedtunnels:part_importer_world_block_item, parttype.parttypes.integratedtunnels.importer_world_block.name.name
integratedtunnels:part_exporter_world_block_item, parttype.parttypes.integratedtunnels.exporter_world_block.name.name
integratedtunnels:part_player_simulator_item, parttype.parttypes.integratedtunnels.player_simulator.name.name
mysticalagriculture:storage:0, §eBlock of Inferium Essence
mysticalagriculture:storage:1, §aBlock of Prudentium Essence
mysticalagriculture:storage:2, §6Block of Intermedium Essence
mysticalagriculture:storage:3, §bBlock of Superium Essence
mysticalagriculture:storage:4, §cBlock of Supremium Essence
mysticalagriculture:storage:5, Block of Prosperity
mysticalagriculture:ingot_storage:0, Block of Base Essence
mysticalagriculture:ingot_storage:1, §eBlock of Inferium
mysticalagriculture:ingot_storage:2, §aBlock of Prudentium
mysticalagriculture:ingot_storage:3, §6Block of Intermedium
mysticalagriculture:ingot_storage:4, §bBlock of Superium
mysticalagriculture:ingot_storage:5, §cBlock of Supremium
mysticalagriculture:ingot_storage:6, §dBlock of Soulium
mysticalagriculture:coal_block:0, §eBlock of Inferium Coal
mysticalagriculture:coal_block:1, §aBlock of Prudentium Coal
mysticalagriculture:coal_block:2, §6Block of Intermedium Coal
mysticalagriculture:coal_block:3, §bBlock of Superium Coal
mysticalagriculture:coal_block:4, §cBlock of Supremium Coal
mysticalagriculture:soulstone:0, Soulstone
mysticalagriculture:soulstone:1, Cobbled Soulstone
mysticalagriculture:soulstone:2, Polished Soulstone
mysticalagriculture:soulstone:3, Soulstone Bricks
mysticalagriculture:soulstone:4, Cracked Soulstone Bricks
mysticalagriculture:soulstone:5, Chiseled Soulstone
mysticalagriculture:soulstone:6, Soulstone Slab Block
mysticalagriculture:soulstone_slab:0, Soulstone Slab
mysticalagriculture:cobbled_soulstone_slab:0, Cobbled Soulstone Slab
mysticalagriculture:soulstone_brick_slab:0, Soulstone Brick Slab
mysticalagriculture:cobbled_soulstone_stairs, Cobbled Soulstone Stairs
mysticalagriculture:soulstone_brick_stairs, Soulstone Brick Stairs
mysticalagriculture:cobbled_soulstone_wall, Cobbled Soulstone Wall
mysticalagriculture:soulstone_brick_wall, Soulstone Brick Wall
mysticalagriculture:soul_glass, Soul Glass
mysticalagriculture:soul_glass_pane, Soul Glass Pane
mysticalagriculture:inferium_furnace, §eInferium Furnace
mysticalagriculture:prudentium_furnace, §aPrudentium Furnace
mysticalagriculture:intermedium_furnace, §6Intermedium Furnace
mysticalagriculture:superium_furnace, §bSuperium Furnace
mysticalagriculture:supremium_furnace, §cSupremium Furnace
mysticalagriculture:ultimate_furnace, §8Ultimate Furnace
mysticalagriculture:prosperity_ore, Prosperity Ore
mysticalagriculture:nether_prosperity_ore, Nether Prosperity Ore
mysticalagriculture:end_prosperity_ore, End Prosperity Ore
mysticalagriculture:inferium_ore, §eInferium Ore
mysticalagriculture:nether_inferium_ore, §eNether Inferium Ore
mysticalagriculture:end_inferium_ore, §eEnd Inferium Ore
mysticalagriculture:growth_accelerator, §eGrowth Accelerator
mysticalagriculture:mystical_machine_frame, Mystical Machine Frame
mysticalagriculture:glowstone_lamp, Glowstone Lamp
mysticalagriculture:seed_reprocessor, Seed Reprocessor
mysticalagriculture:inferium_reprocessor, §eInferium Seed Reprocessor
mysticalagriculture:prudentium_reprocessor, §aPrudentium Seed Reprocessor
mysticalagriculture:intermedium_reprocessor, §6Intermedium Seed Reprocessor
mysticalagriculture:superium_reprocessor, §bSuperium Seed Reprocessor
mysticalagriculture:supremium_reprocessor, §cSupremium Seed Reprocessor
mysticalagriculture:ultimate_reprocessor, §8Ultimate Seed Reprocessor
mysticalagriculture:witherproof_block, Witherproof Block
mysticalagriculture:witherproof_glass, Witherproof Glass
mysticalagriculture:tinkering_table:0, Tinkering Table
mysticalagriculture:tinkering_table:1, Tinkering Table
mysticalagriculture:tinkering_table:2, Tinkering Table
mysticalagriculture:tinkering_table:3, Tinkering Table
mysticalagriculture:tinkering_table:4, Tinkering Table
mysticalagriculture:tier1_inferium_crop, Tier 1 Inferium Crop
mysticalagriculture:tier2_inferium_crop, Tier 2 Inferium Crop
mysticalagriculture:tier3_inferium_crop, Tier 3 Inferium Crop
mysticalagriculture:tier4_inferium_crop, Tier 4 Inferium Crop
mysticalagriculture:tier5_inferium_crop, Tier 5 Inferium Crop
mysticalagriculture:stone_crop, Stone Crop
mysticalagriculture:dirt_crop, Dirt Crop
mysticalagriculture:nature_crop, Nature Crop
mysticalagriculture:wood_crop, Wood Crop
mysticalagriculture:water_crop, Water Crop
mysticalagriculture:ice_crop, Ice Crop
mysticalagriculture:fire_crop, Fire Crop
mysticalagriculture:dye_crop, Dye Crop
mysticalagriculture:nether_crop, Nether Crop
mysticalagriculture:coal_crop, Coal Crop
mysticalagriculture:iron_crop, Iron Crop
mysticalagriculture:nether_quartz_crop, Nether Quartz Crop
mysticalagriculture:glowstone_crop, Glowstone Crop
mysticalagriculture:redstone_crop, Redstone Crop
mysticalagriculture:obsidian_crop, Obsidian Crop
mysticalagriculture:gold_crop, Gold Crop
mysticalagriculture:lapis_lazuli_crop, Lapis Lazuli Crop
mysticalagriculture:end_crop, End Crop
mysticalagriculture:experience_crop, Experience Crop
mysticalagriculture:diamond_crop, Diamond Crop
mysticalagriculture:emerald_crop, Emerald Crop
mysticalagriculture:zombie_crop, Zombie Crop
mysticalagriculture:pig_crop, Pig Crop
mysticalagriculture:chicken_crop, Chicken Crop
mysticalagriculture:cow_crop, Cow Crop
mysticalagriculture:sheep_crop, Sheep Crop
mysticalagriculture:slime_crop, Slime Crop
mysticalagriculture:skeleton_crop, Skeleton Crop
mysticalagriculture:creeper_crop, Creeper Crop
mysticalagriculture:spider_crop, Spider Crop
mysticalagriculture:rabbit_crop, Rabbit Crop
mysticalagriculture:guardian_crop, Guardian Crop
mysticalagriculture:blaze_crop, Blaze Crop
mysticalagriculture:ghast_crop, Ghast Crop
mysticalagriculture:enderman_crop, Enderman Crop
mysticalagriculture:wither_skeleton_crop, Wither Skeleton Crop
mysticalagriculture:silicon_crop, Silicon Crop
mysticalagriculture:aluminum_crop, Aluminum Crop
mysticalagriculture:copper_crop, Copper Crop
mysticalagriculture:tin_crop, Tin Crop
mysticalagriculture:bronze_crop, Bronze Crop
mysticalagriculture:silver_crop, Silver Crop
mysticalagriculture:lead_crop, Lead Crop
mysticalagriculture:steel_crop, Steel Crop
mysticalagriculture:nickel_crop, Nickel Crop
mysticalagriculture:constantan_crop, Constantan Crop
mysticalagriculture:electrum_crop, Electrum Crop
mysticalagriculture:uranium_crop, Uranium Crop
mysticalagriculture:hop_graphite_crop, HOP Graphite Crop
mysticalagriculture:aluminum_brass_crop, Aluminum Brass Crop
mysticalagriculture:knightslime_crop, Knightslime Crop
mysticalagriculture:ardite_crop, Ardite Crop
mysticalagriculture:cobalt_crop, Cobalt Crop
mysticalagriculture:manyullyn_crop, Manyullyn Crop
mysticalagriculture:osmium_crop, Osmium Crop
mysticalagriculture:glowstone_ingot_crop, Glowstone Ingot Crop
mysticalagriculture:refined_obsidian_crop, Refined Obsidian Crop
mysticalagriculture:alumite_crop, Alumite Crop
mysticalagriculture:menril_crop, Menril Crop
mysticalagriculture:ender_biotite_crop, Ender Biotite Crop
mysticalagriculture:sky_stone_crop, Sky Stone Crop
mysticalagriculture:certus_quartz_crop, Certus Quartz Crop
mysticalagriculture:fluix_crop, Fluix Crop
mysticalagriculture:miners_torch, Miner's Torch
mysticalagriculture:crafting:0, §eInferium Essence
mysticalagriculture:crafting:1, §aPrudentium Essence
mysticalagriculture:crafting:2, §6Intermedium Essence
mysticalagriculture:crafting:3, §bSuperium Essence
mysticalagriculture:crafting:4, §cSupremium Essence
mysticalagriculture:crafting:5, Prosperity Shard
mysticalagriculture:crafting:6, Nature Cluster
mysticalagriculture:crafting:7, Dye Cluster
mysticalagriculture:crafting:8, Nether Cluster
mysticalagriculture:crafting:9, End Cluster
mysticalagriculture:crafting:14, Blank Record
mysticalagriculture:crafting:15, Blank Skull
mysticalagriculture:crafting:16, Base Crafting Seed
mysticalagriculture:crafting:17, Tier 1 Crafting Seed
mysticalagriculture:crafting:18, Tier 2 Crafting Seed
mysticalagriculture:crafting:19, Tier 3 Crafting Seed
mysticalagriculture:crafting:20, Tier 4 Crafting Seed
mysticalagriculture:crafting:21, Tier 5 Crafting Seed
mysticalagriculture:crafting:22, Mystical Stick
mysticalagriculture:crafting:23, Mystical String
mysticalagriculture:crafting:24, Mystical Feather
mysticalagriculture:crafting:28, Soul Dust
mysticalagriculture:crafting:29, §dSoulium Dust
